epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.22271755463996176,0.19636618548493226,0.001,0.38706016540527344,0.5854552388191223,0.5652182102203369,0.6438515286797105,0.6448222803747913,0.5016072392463684,0.5041670799255371
2,0.19529288297206893,0.19291380173143768,0.001,0.3830866813659668,,,,,,
3,0.1890364275252527,0.19237739579227087,0.001,0.42571353912353516,,,,,,
4,0.18166769043836517,0.18478037390743346,0.001,0.41974830627441406,,,,,,
5,0.17760772169646571,0.1842730085541449,0.001,0.33984994888305664,0.6462600231170654,0.5938696265220642,0.5947604616021958,0.6232138622210669,0.46411028504371643,0.48292553424835205
6,0.17250474152779025,0.1853718126224259,0.001,0.31679463386535645,,,,,,
7,0.16846228291310383,0.18972562164610762,0.001,0.30593156814575195,,,,,,
8,0.16482939338691566,0.18361727278784842,0.001,0.28667259216308594,,,,,,
9,0.1609080975076648,0.18181993587355305,0.001,0.293121337890625,,,,,,
10,0.1552045348206183,0.19183091378705874,0.001,0.32598376274108887,0.6791938543319702,0.5768005847930908,0.5663975418999911,0.6361754269918272,0.4422224164009094,0.4981425702571869
11,0.15206160558632015,0.18366126401837488,0.001,0.3256518840789795,,,,,,
12,0.1468531709756031,0.1816899548685184,0.001,0.3814828395843506,,,,,,
13,0.14282957586528217,0.1867803160547836,0.001,0.4376485347747803,,,,,,
14,0.13700237660683406,0.19001309452981824,0.001,0.3120131492614746,,,,,,
15,0.13197024386406545,0.19202403267711046,0.001,0.3529081344604492,0.7449941039085388,0.5732196569442749,0.5049811143931856,0.638861275216679,0.3925512135028839,0.49495241045951843
16,0.12597963366393242,0.19432311762786106,0.001,0.3857114315032959,,,,,,
17,0.12283333528457163,0.1960714219672382,0.001,0.3904378414154053,,,,,,
18,0.11614454424912572,0.20106191183887634,0.001,0.3178739547729492,,,,,,
19,0.10983833705226506,0.20308540324631982,0.001,0.30660128593444824,,,,,,
20,0.10402770333894752,0.20073579842948494,0.001,0.420839786529541,0.8090187907218933,0.5501775741577148,0.4370140033001564,0.65588080147965,0.3377644419670105,0.5041103363037109
21,0.09957740158403885,0.21185319745832468,0.001,0.44323253631591797,,,,,,
22,0.09565753185722863,0.20775926998031266,0.001,0.4710195064544678,,,,,,
23,0.0898145530969185,0.21155292800366318,0.0001,0.4266188144683838,,,,,,
24,0.07062041560247569,0.20922256540331688,0.0001,0.3880465030670166,,,,,,
25,0.06357485198340398,0.2106780026105688,0.0001,0.36757898330688477,0.8780585527420044,0.5249239802360535,0.34920114519774276,0.6740403877631795,0.2653777301311493,0.5177425742149353
26,0.060765665052581415,0.2136303308581827,0.0001,0.33943867683410645,,,,,,
27,0.05886657601976574,0.214356538771236,0.0001,0.436739444732666,,,,,,
