epoch,train_loss,val_loss,lr,time,tr_R2,va_R2,tr_RMSE,va_RMSE,tr_MAE,va_MAE
1,0.28606526410512334,0.25055622435259656,0.001,0.6909899711608887,0.4626995325088501,0.4399886131286621,0.7330078629153951,0.7318174996660953,0.5829654335975647,0.5900160074234009
2,0.2447819019535092,0.23787691162130928,0.001,0.5476663112640381,,,,,,
3,0.23292155120444613,0.23081425776177805,0.001,0.5682456493377686,,,,,,
4,0.22529001712649405,0.23128201282593117,0.001,0.5975048542022705,,,,,,
5,0.21786918386826332,0.2258558037965012,0.001,0.45532679557800293,0.5564814805984497,0.4986138343811035,0.6659718608181207,0.692453378113299,0.5273897051811218,0.5529466867446899
6,0.21025038757042847,0.23715845305105462,0.001,0.3513455390930176,,,,,,
7,0.20661003639768372,0.2260076194739686,0.001,0.5347404479980469,,,,,,
8,0.2003698136285649,0.2366869355699811,0.001,0.5466964244842529,,,,,,
9,0.1905045304950198,0.22391541367683182,0.001,0.5587406158447266,,,,,,
10,0.18781432406526652,0.229058216024852,0.001,0.547767162322998,0.635154128074646,0.49151724576950073,0.6040247279088448,0.6973366367285853,0.47238513827323914,0.5529042482376099
11,0.1805109876229639,0.22727486043139516,0.001,0.5438170433044434,,,,,,
12,0.16950167030825677,0.23053806152122244,0.001,0.5519623756408691,,,,,,
13,0.16191477077379962,0.2385845135684591,0.001,0.5925502777099609,,,,,,
14,0.15673199450341097,0.2338309268381187,0.001,0.5632164478302002,,,,,,
15,0.1469543091227854,0.23237548923799248,0.001,0.45542240142822266,0.7307223677635193,0.4815348982810974,0.5189196780200966,0.7041482896682867,0.4030457139015198,0.5567660927772522
16,0.13976808791724077,0.23846269436811995,0.001,0.5250470638275146,,,,,,
17,0.13201799629547278,0.24823473785855976,0.001,0.5592050552368164,,,,,,
18,0.12471098489287659,0.24675503384371036,0.001,0.3611619472503662,,,,,,
19,0.11571472039480143,0.2503126236304351,0.001,0.382340669631958,,,,,,
20,0.10910577546367836,0.25405586635774585,0.0001,0.4185211658477783,0.8073790669441223,0.42358535528182983,0.4388860137391914,0.7424579729843985,0.3385024666786194,0.5826627612113953
21,0.08289437194291108,0.24641872600085768,0.0001,0.4770231246948242,,,,,,
22,0.07350093095428302,0.24995338750274693,0.0001,0.3037700653076172,,,,,,
23,0.06964668157298237,0.25250508266279553,0.0001,0.3806464672088623,,,,,,
24,0.06687148514964336,0.25386530469590884,0.0001,0.4451470375061035,,,,,,
